0.000000 0.000000 
0.001953 0.098017 
0.003906 0.195090 
0.005859 0.290285 
0.007812 0.382683 
0.009766 0.471397 
0.011719 0.555570 
0.013672 0.634393 
0.015625 0.707107 
0.017578 0.773010 
0.019531 0.831470 
0.021484 0.881921 
0.023438 0.923880 
0.025391 0.956940 
0.027344 0.980785 
0.029297 0.995185 
0.031250 1.000000 
0.033203 0.995185 
0.035156 0.980785 
0.037109 0.956940 
0.039062 0.923880 
0.041016 0.881921 
0.042969 0.831470 
0.044922 0.773010 
0.046875 0.707107 
0.048828 0.634393 
0.050781 0.555570 
0.052734 0.471397 
0.054688 0.382683 
0.056641 0.290285 
0.058594 0.195090 
0.060547 0.098017 
0.062500 0.000000 
0.064453 -0.098017 
0.066406 -0.195090 
0.068359 -0.290285 
0.070312 -0.382683 
0.072266 -0.471397 
0.074219 -0.555570 
0.076172 -0.634393 
0.078125 -0.707107 
0.080078 -0.773010 
0.082031 -0.831470 
0.083984 -0.881921 
0.085938 -0.923880 
0.087891 -0.956940 
0.089844 -0.980785 
0.091797 -0.995185 
0.093750 -1.000000 
0.095703 -0.995185 
0.097656 -0.980785 
0.099609 -0.956940 
0.101562 -0.923880 
0.103516 -0.881921 
0.105469 -0.831470 
0.107422 -0.773010 
0.109375 -0.707107 
0.111328 -0.634393 
0.113281 -0.555570 
0.115234 -0.471397 
0.117188 -0.382683 
0.119141 -0.290285 
0.121094 -0.195090 
0.123047 -0.098017 
0.125000 -0.000000 
0.126953 0.098017 
0.128906 0.195090 
0.130859 0.290285 
0.132812 0.382683 
0.134766 0.471397 
0.136719 0.555570 
0.138672 0.634393 
0.140625 0.707107 
0.142578 0.773010 
0.144531 0.831470 
0.146484 0.881921 
0.148438 0.923880 
0.150391 0.956940 
0.152344 0.980785 
0.154297 0.995185 
0.156250 1.000000 
0.158203 0.995185 
0.160156 0.980785 
0.162109 0.956940 
0.164062 0.923880 
0.166016 0.881921 
0.167969 0.831470 
0.169922 0.773010 
0.171875 0.707107 
0.173828 0.634393 
0.175781 0.555570 
0.177734 0.471397 
0.179688 0.382683 
0.181641 0.290285 
0.183594 0.195090 
0.185547 0.098017 
